품목번호,관세율구분,관세율,단위당세액,기준가격,적용국가구분,용도세율구분,적용개시일,적용만료일,관세율구분값,국가
8486403010,FCEHN1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_온두라스(선택1),온두라스
8486403090,FCEHN1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_온두라스(선택1),온두라스
8486902030,FCEHN1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_온두라스(선택1),온두라스
8486902040,FCEHN1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_온두라스(선택1),온두라스
8486902090,FCEHN1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_온두라스(선택1),온두라스
8486904000,FCEHN1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_온두라스(선택1),온두라스
8501311090,FCEHN1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_온두라스(선택1),온두라스
8501510000,FCEHN1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_온두라스(선택1),온두라스
8504409011,FCEHN1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_온두라스(선택1),온두라스
8516800000,FCEHN1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_온두라스(선택1),온두라스
8523512090,FCEHN1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_온두라스(선택1),온두라스
8534002000,FCEHN1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_온두라스(선택1),온두라스
8536691000,FCEHN1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_온두라스(선택1),온두라스
8537105090,FCEHN1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_온두라스(선택1),온두라스
8539491010,FCEHN1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_온두라스(선택1),온두라스
8543709090,FCEHN1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_온두라스(선택1),온두라스
8544200000,FCEHN1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_온두라스(선택1),온두라스
8545190000,FCEHN1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_온두라스(선택1),온두라스
8545909000,FCEHN1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_온두라스(선택1),온두라스
8549211000,FCEHN1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_온두라스(선택1),온두라스
8716809000,FCEHN1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_온두라스(선택1),온두라스
9002909010,FCEHN1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_온두라스(선택1),온두라스
9002909090,FCEHN1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_온두라스(선택1),온두라스
9011809000,FCEHN1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_온두라스(선택1),온두라스
9012101010,FCEHN1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_온두라스(선택1),온두라스
9012101090,FCEHN1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_온두라스(선택1),온두라스
9013200000,FCEHN1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_온두라스(선택1),온두라스
9013809000,FCEHN1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_온두라스(선택1),온두라스
9022192000,FCEHN1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_온두라스(선택1),온두라스
9025191000,FCEHN1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_온두라스(선택1),온두라스
9026101000,FCEHN1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_온두라스(선택1),온두라스
9026204000,FCEHN1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_온두라스(선택1),온두라스
9026209000,FCEHN1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_온두라스(선택1),온두라스
9027100000,FCEHN1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_온두라스(선택1),온두라스
9027509000,FCEHN1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_온두라스(선택1),온두라스
9027892090,FCEHN1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_온두라스(선택1),온두라스
9028201090,FCEHN1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_온두라스(선택1),온두라스
9029109000,FCEHN1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_온두라스(선택1),온두라스
9030310000,FCEHN1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_온두라스(선택1),온두라스
9030331000,FCEHN1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_온두라스(선택1),온두라스
9030820000,FCEHN1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_온두라스(선택1),온두라스
9030890000,FCEHN1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_온두라스(선택1),온두라스
9030901000,FCEHN1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_온두라스(선택1),온두라스
9030909000,FCEHN1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_온두라스(선택1),온두라스
9031419000,FCEHN1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_온두라스(선택1),온두라스
9031499000,FCEHN1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_온두라스(선택1),온두라스
9031809070,FCEHN1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_온두라스(선택1),온두라스
9031901010,FCEHN1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_온두라스(선택1),온두라스
9032894091,FCEHN1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_온두라스(선택1),온두라스
9403209000,FCEHN1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_온두라스(선택1),온두라스
2812190000,FCENI1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_니카라과(선택1),니카라과
2812902000,FCENI1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_니카라과(선택1),니카라과
2812909000,FCENI1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_니카라과(선택1),니카라과
2814100000,FCENI1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_니카라과(선택1),니카라과
2843301000,FCENI1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_니카라과(선택1),니카라과
2923900000,FCENI1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_니카라과(선택1),니카라과
3208201030,FCENI1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_니카라과(선택1),니카라과
3405400000,FCENI1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_니카라과(선택1),니카라과
3701991000,FCENI1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_니카라과(선택1),니카라과
3707901010,FCENI1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_니카라과(선택1),니카라과
3707902090,FCENI1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_니카라과(선택1),니카라과
3814002110,FCENI1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_니카라과(선택1),니카라과
3818001000,FCENI1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_니카라과(선택1),니카라과
3824997100,FCENI1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_니카라과(선택1),니카라과
3919900000,FCENI1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_니카라과(선택1),니카라과
3923100000,FCENI1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_니카라과(선택1),니카라과
3926901000,FCENI1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_니카라과(선택1),니카라과
3926909000,FCENI1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_니카라과(선택1),니카라과
6804229000,FCENI1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_니카라과(선택1),니카라과
6815191000,FCENI1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_니카라과(선택1),니카라과
6815990000,FCENI1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_니카라과(선택1),니카라과
7006009000,FCENI1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_니카라과(선택1),니카라과
7020001019,FCENI1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_니카라과(선택1),니카라과
7115901090,FCENI1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_니카라과(선택1),니카라과
7326909000,FCENI1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_니카라과(선택1),니카라과
7407100000,FCENI1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_니카라과(선택1),니카라과
7419809000,FCENI1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_니카라과(선택1),니카라과
7616999090,FCENI1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_니카라과(선택1),니카라과
8103990000,FCENI1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_니카라과(선택1),니카라과
8108909000,FCENI1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_니카라과(선택1),니카라과
8202392010,FCENI1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_니카라과(선택1),니카라과
8414599000,FCENI1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_니카라과(선택1),니카라과
8421219020,FCENI1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_니카라과(선택1),니카라과
8421399029,FCENI1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_니카라과(선택1),니카라과
8421399091,FCENI1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_니카라과(선택1),니카라과
8424891000,FCENI1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_니카라과(선택1),니카라과
8424899000,FCENI1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_니카라과(선택1),니카라과
8456900000,FCENI1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_니카라과(선택1),니카라과
8479899050,FCENI1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_니카라과(선택1),니카라과
8479899099,FCENI1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_니카라과(선택1),니카라과
8481100000,FCENI1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_니카라과(선택1),니카라과
8481202000,FCENI1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_니카라과(선택1),니카라과
8481300000,FCENI1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_니카라과(선택1),니카라과
8481801010,FCENI1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_니카라과(선택1),니카라과
8481801030,FCENI1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_니카라과(선택1),니카라과
8483409050,FCENI1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_니카라과(선택1),니카라과
8486102000,FCENI1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_니카라과(선택1),니카라과
8486103010,FCENI1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_니카라과(선택1),니카라과
8486103090,FCENI1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_니카라과(선택1),니카라과
8486104010,FCENI1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_니카라과(선택1),니카라과
8486105010,FCENI1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_니카라과(선택1),니카라과
8486109000,FCENI1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_니카라과(선택1),니카라과
8486202100,FCENI1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_니카라과(선택1),니카라과
8486202300,FCENI1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_니카라과(선택1),니카라과
8486203000,FCENI1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_니카라과(선택1),니카라과
8486204000,FCENI1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_니카라과(선택1),니카라과
8486206020,FCENI1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_니카라과(선택1),니카라과
8486206091,FCENI1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_니카라과(선택1),니카라과
8486206099,FCENI1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_니카라과(선택1),니카라과
8486207000,FCENI1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_니카라과(선택1),니카라과
8486208410,FCENI1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_니카라과(선택1),니카라과
8486209100,FCENI1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_니카라과(선택1),니카라과
8486209200,FCENI1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_니카라과(선택1),니카라과
8486209310,FCENI1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_니카라과(선택1),니카라과
8486209320,FCENI1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_니카라과(선택1),니카라과
8486209500,FCENI1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_니카라과(선택1),니카라과
8486209900,FCENI1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_니카라과(선택1),니카라과
8486401010,FCENI1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_니카라과(선택1),니카라과
8486401030,FCENI1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_니카라과(선택1),니카라과
8486401040,FCENI1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_니카라과(선택1),니카라과
8486401090,FCENI1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_니카라과(선택1),니카라과
8486402010,FCENI1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_니카라과(선택1),니카라과
8486402031,FCENI1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_니카라과(선택1),니카라과
8486402040,FCENI1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_니카라과(선택1),니카라과
8486402070,FCENI1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_니카라과(선택1),니카라과
8486402091,FCENI1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_니카라과(선택1),니카라과
8486402099,FCENI1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_니카라과(선택1),니카라과
8486403010,FCENI1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_니카라과(선택1),니카라과
8486403090,FCENI1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_니카라과(선택1),니카라과
8486902030,FCENI1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_니카라과(선택1),니카라과
8486902040,FCENI1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_니카라과(선택1),니카라과
8486902090,FCENI1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_니카라과(선택1),니카라과
8486904000,FCENI1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_니카라과(선택1),니카라과
8501311090,FCENI1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_니카라과(선택1),니카라과
8501510000,FCENI1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_니카라과(선택1),니카라과
8504409011,FCENI1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_니카라과(선택1),니카라과
8516800000,FCENI1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_니카라과(선택1),니카라과
8523512090,FCENI1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_니카라과(선택1),니카라과
8534002000,FCENI1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_니카라과(선택1),니카라과
8536691000,FCENI1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_니카라과(선택1),니카라과
8537105090,FCENI1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_니카라과(선택1),니카라과
8539491010,FCENI1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_니카라과(선택1),니카라과
8543709090,FCENI1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_니카라과(선택1),니카라과
8544200000,FCENI1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_니카라과(선택1),니카라과
8545190000,FCENI1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_니카라과(선택1),니카라과
8545909000,FCENI1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_니카라과(선택1),니카라과
8549211000,FCENI1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_니카라과(선택1),니카라과
8716809000,FCENI1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_니카라과(선택1),니카라과
9002909010,FCENI1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_니카라과(선택1),니카라과
9002909090,FCENI1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_니카라과(선택1),니카라과
9011809000,FCENI1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_니카라과(선택1),니카라과
9012101010,FCENI1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_니카라과(선택1),니카라과
9012101090,FCENI1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_니카라과(선택1),니카라과
9013200000,FCENI1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_니카라과(선택1),니카라과
9013809000,FCENI1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_니카라과(선택1),니카라과
9022192000,FCENI1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_니카라과(선택1),니카라과
9025191000,FCENI1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_니카라과(선택1),니카라과
9026101000,FCENI1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_니카라과(선택1),니카라과
9026204000,FCENI1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_니카라과(선택1),니카라과
9026209000,FCENI1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_니카라과(선택1),니카라과
9027100000,FCENI1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_니카라과(선택1),니카라과
9027509000,FCENI1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_니카라과(선택1),니카라과
9027892090,FCENI1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_니카라과(선택1),니카라과
9028201090,FCENI1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_니카라과(선택1),니카라과
9029109000,FCENI1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_니카라과(선택1),니카라과
9030310000,FCENI1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_니카라과(선택1),니카라과
9030331000,FCENI1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_니카라과(선택1),니카라과
9030820000,FCENI1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_니카라과(선택1),니카라과
9030890000,FCENI1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_니카라과(선택1),니카라과
9030901000,FCENI1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_니카라과(선택1),니카라과
9030909000,FCENI1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_니카라과(선택1),니카라과
9031419000,FCENI1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_니카라과(선택1),니카라과
9031499000,FCENI1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_니카라과(선택1),니카라과
9031809070,FCENI1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_니카라과(선택1),니카라과
9031901010,FCENI1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_니카라과(선택1),니카라과
9032894091,FCENI1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_니카라과(선택1),니카라과
9403209000,FCENI1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_니카라과(선택1),니카라과
2812190000,FCEPA1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_파나마(선택1),파나마
2812902000,FCEPA1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_파나마(선택1),파나마
2812909000,FCEPA1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_파나마(선택1),파나마
2814100000,FCEPA1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_파나마(선택1),파나마
2843301000,FCEPA1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_파나마(선택1),파나마
2923900000,FCEPA1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_파나마(선택1),파나마
3208201030,FCEPA1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_파나마(선택1),파나마
3405400000,FCEPA1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_파나마(선택1),파나마
3701991000,FCEPA1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_파나마(선택1),파나마
3707901010,FCEPA1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_파나마(선택1),파나마
3707902090,FCEPA1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_파나마(선택1),파나마
3814002110,FCEPA1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_파나마(선택1),파나마
3818001000,FCEPA1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_파나마(선택1),파나마
3824997100,FCEPA1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_파나마(선택1),파나마
3919900000,FCEPA1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_파나마(선택1),파나마
3923100000,FCEPA1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_파나마(선택1),파나마
3926901000,FCEPA1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_파나마(선택1),파나마
3926909000,FCEPA1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_파나마(선택1),파나마
6804229000,FCEPA1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_파나마(선택1),파나마
6815191000,FCEPA1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_파나마(선택1),파나마
6815990000,FCEPA1,1.6,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_파나마(선택1),파나마
7006009000,FCEPA1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_파나마(선택1),파나마
7020001019,FCEPA1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_파나마(선택1),파나마
7115901090,FCEPA1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_파나마(선택1),파나마
7326909000,FCEPA1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_파나마(선택1),파나마
7407100000,FCEPA1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_파나마(선택1),파나마
7419809000,FCEPA1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_파나마(선택1),파나마
7616999090,FCEPA1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_파나마(선택1),파나마
8103990000,FCEPA1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_파나마(선택1),파나마
8108909000,FCEPA1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_파나마(선택1),파나마
8202392010,FCEPA1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_파나마(선택1),파나마
8414599000,FCEPA1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_파나마(선택1),파나마
8421219020,FCEPA1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_파나마(선택1),파나마
8421399029,FCEPA1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_파나마(선택1),파나마
8421399091,FCEPA1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_파나마(선택1),파나마
8424891000,FCEPA1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_파나마(선택1),파나마
8424899000,FCEPA1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_파나마(선택1),파나마
8456900000,FCEPA1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_파나마(선택1),파나마
8479899050,FCEPA1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_파나마(선택1),파나마
8479899099,FCEPA1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_파나마(선택1),파나마
8481100000,FCEPA1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_파나마(선택1),파나마
8481202000,FCEPA1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_파나마(선택1),파나마
8481300000,FCEPA1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_파나마(선택1),파나마
8481801010,FCEPA1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_파나마(선택1),파나마
8481801030,FCEPA1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_파나마(선택1),파나마
8483409050,FCEPA1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_파나마(선택1),파나마
8486102000,FCEPA1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_파나마(선택1),파나마
8486103010,FCEPA1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_파나마(선택1),파나마
8486103090,FCEPA1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_파나마(선택1),파나마
8486104010,FCEPA1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_파나마(선택1),파나마
8486105010,FCEPA1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_파나마(선택1),파나마
8486109000,FCEPA1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_파나마(선택1),파나마
8486202100,FCEPA1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_파나마(선택1),파나마
8486202300,FCEPA1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_파나마(선택1),파나마
8486203000,FCEPA1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_파나마(선택1),파나마
8486204000,FCEPA1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_파나마(선택1),파나마
8486206020,FCEPA1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_파나마(선택1),파나마
8486206091,FCEPA1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_파나마(선택1),파나마
8486206099,FCEPA1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_파나마(선택1),파나마
8486207000,FCEPA1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_파나마(선택1),파나마
8486208410,FCEPA1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_파나마(선택1),파나마
8486209100,FCEPA1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_파나마(선택1),파나마
8486209200,FCEPA1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_파나마(선택1),파나마
8486209310,FCEPA1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_파나마(선택1),파나마
8486209320,FCEPA1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_파나마(선택1),파나마
8486209500,FCEPA1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_파나마(선택1),파나마
8486209900,FCEPA1,0,,,2,,20240101,20241231,한ㆍ중미 FTA협정세율_파나마(선택1),파나마
